source,line_hash,target,arm,canonical_tokens,target_in_training_vocabulary,target_present,original_rank,diagnostic_rank,category,target_score,third_other_word,third_other_score,margin_to_top3,candidate_count,diagnostic_candidate_count,fp32_checked,fp32_diagnostic_rank,fp32_margin
twitter,573d7b7581b6a512cf256304d98c5a7bb0d064806feeeb113ba2f7dd1684332b,c,beam16,1,True,True,225,225,covered_below_top3,-7.538116455078125,car,-3.2140159606933594,-4.324100494384766,390,390,False,,
twitter,1c37da36a39985cb148ad33eb52a0db5dfaa7c6039edddbfc33abab431cc1185,thee,baseline,1,True,False,,253,missing_still_below_top3,-12.315776824951172,the,-3.3662948608398438,-8.949481964111328,260,261,False,,
twitter,1c37da36a39985cb148ad33eb52a0db5dfaa7c6039edddbfc33abab431cc1185,thee,beam16,1,True,False,,323,missing_still_below_top3,-12.315776824951172,the,-3.3662948608398438,-8.949481964111328,388,389,False,,
twitter,1232df9cf6c5d77f894526a90fa024f3f771b99e91d9db96b521b30b2bc5ed76,well,baseline,1,True,True,1,1,already_top3,-1.2046852111816406,really,-3.3132057189941406,2.1085205078125,254,254,False,,
twitter,1232df9cf6c5d77f894526a90fa024f3f771b99e91d9db96b521b30b2bc5ed76,well,beam16,1,True,True,1,1,already_top3,-1.2046852111816406,really,-3.3132057189941406,2.1085205078125,382,382,False,,
twitter,4a15c246c8d18eaf83f76290ca735a86a419a9a451dcc68ed7f98d0fde488993,lol,baseline,1,True,False,,229,missing_still_below_top3,-9.211612701416016,will,-3.895549774169922,-5.316062927246094,257,258,False,,
twitter,4a15c246c8d18eaf83f76290ca735a86a419a9a451dcc68ed7f98d0fde488993,lol,beam16,1,True,False,,243,missing_still_below_top3,-9.211612701416016,will,-3.895549774169922,-5.316062927246094,384,385,False,,
twitter,b49c1c93243d63b1e694f9a778bf6a132e291af506a4c9c6facde4ad265c9160,williamalexanders,baseline,4,False,False,,246,missing_still_below_top3,-31.752729415893555,i,-4.762020111083984,-26.99070930480957,245,246,False,,
twitter,b49c1c93243d63b1e694f9a778bf6a132e291af506a4c9c6facde4ad265c9160,williamalexanders,beam16,4,False,False,,374,missing_still_below_top3,-31.752729415893555,i,-4.762020111083984,-26.99070930480957,373,374,False,,
twitter,5edff1dc1c7844917052c1eec7994a3f418db36946c7e552b1d61fef0c7d4ffe,soon,baseline,1,True,True,16,16,covered_below_top3,-4.462837219238281,now,-3.5099639892578125,-0.9528732299804688,257,257,False,,
twitter,5edff1dc1c7844917052c1eec7994a3f418db36946c7e552b1d61fef0c7d4ffe,soon,beam16,1,True,True,16,16,covered_below_top3,-4.462837219238281,now,-3.5099639892578125,-0.9528732299804688,384,384,False,,
twitter,0097402d392a71e678d1d1098ae0b8470961838f2ad5f78040aea1b23c7f8985,for,baseline,1,True,True,1,1,already_top3,-1.787689208984375,i,-2.7503089904785156,0.9626197814941406,255,255,False,,
twitter,0097402d392a71e678d1d1098ae0b8470961838f2ad5f78040aea1b23c7f8985,for,beam16,1,True,True,1,1,already_top3,-1.787689208984375,i,-2.7503089904785156,0.9626197814941406,383,383,False,,
twitter,4cd7e4c5d7ffe8f0863c8b4beb6876380f77ed01c16a144ccf73171b1704cc7e,do,baseline,1,True,True,1,1,already_top3,-0.15715408325195312,because,-4.872550964355469,4.715396881103516,255,255,False,,
twitter,4cd7e4c5d7ffe8f0863c8b4beb6876380f77ed01c16a144ccf73171b1704cc7e,do,beam16,1,True,True,1,1,already_top3,-0.15715408325195312,because,-4.872550964355469,4.715396881103516,383,383,False,,
twitter,0e9ad447f1f34f842bcf450e067d21f8de1345d751fab1212b37fe7a13921916,lol,baseline,1,True,True,5,5,covered_below_top3,-5.300230026245117,but,-5.275842666625977,-0.024387359619140625,255,255,True,5,-0.027265548706054688
twitter,0e9ad447f1f34f842bcf450e067d21f8de1345d751fab1212b37fe7a13921916,lol,beam16,1,True,True,5,5,covered_below_top3,-5.300230026245117,but,-5.275842666625977,-0.024387359619140625,381,381,True,5,-0.027265548706054688
twitter,2ae021839b8040aa9e97ca5d5afcb1e39b0ed4ab15687a1062b2f49315cd52b0,bed,baseline,1,True,True,23,23,covered_below_top3,-4.885631561279297,make,-3.3892974853515625,-1.4963340759277344,256,256,False,,
twitter,2ae021839b8040aa9e97ca5d5afcb1e39b0ed4ab15687a1062b2f49315cd52b0,bed,beam16,1,True,True,23,23,covered_below_top3,-4.885631561279297,make,-3.3892974853515625,-1.4963340759277344,384,384,False,,
twitter,4ed0a5e8a75b31ecac6317f52d4f6e9cbd3b1232a34fa0c68866c127ec5fc8d6,dumb,baseline,1,True,False,,252,missing_still_below_top3,-10.743854522705078,is,-4.286994934082031,-6.456859588623047,260,261,False,,
twitter,4ed0a5e8a75b31ecac6317f52d4f6e9cbd3b1232a34fa0c68866c127ec5fc8d6,dumb,beam16,1,True,False,,261,missing_still_below_top3,-10.743854522705078,is,-4.286994934082031,-6.456859588623047,388,389,False,,
twitter,5648c1cf7abfbff23aa2bed46e62883d1f096af0836ae019033ef97071cadc90,to,baseline,1,True,True,13,13,covered_below_top3,-4.367803573608398,marketing,-2.848875045776367,-1.5189285278320312,259,259,False,,
twitter,5648c1cf7abfbff23aa2bed46e62883d1f096af0836ae019033ef97071cadc90,to,beam16,1,True,True,13,13,covered_below_top3,-4.367803573608398,marketing,-2.848875045776367,-1.5189285278320312,387,387,False,,
twitter,9f89ed27fefcdbb774707a5064550c3e1d74a22a437d3a976e43d4e4a85cd005,of,baseline,1,True,True,1,1,already_top3,-0.07517623901367188,we,-6.246345520019531,6.171169281005859,259,259,False,,
twitter,9f89ed27fefcdbb774707a5064550c3e1d74a22a437d3a976e43d4e4a85cd005,of,beam16,1,True,True,1,1,already_top3,-0.07517623901367188,we,-6.246345520019531,6.171169281005859,384,384,False,,
twitter,844014e0d5cf653c9655e44c539c57a9b57b69b456b3f162cc18d010f6ddc3e3,one,baseline,1,True,True,21,21,covered_below_top3,-5.183231353759766,see,-2.19830322265625,-2.9849281311035156,257,257,False,,
twitter,844014e0d5cf653c9655e44c539c57a9b57b69b456b3f162cc18d010f6ddc3e3,one,beam16,1,True,True,21,21,covered_below_top3,-5.183231353759766,see,-2.19830322265625,-2.9849281311035156,385,385,False,,
twitter,5456dfa2912bf9814134ba5e54a7ecf4abadb0c2f405b94e1cde65d43e84b727,the,baseline,1,True,True,3,3,already_top3,-2.684907913208008,us,-3.2948474884033203,0.6099395751953125,257,257,False,,
twitter,5456dfa2912bf9814134ba5e54a7ecf4abadb0c2f405b94e1cde65d43e84b727,the,beam16,1,True,True,3,3,already_top3,-2.684907913208008,us,-3.2948474884033203,0.6099395751953125,385,385,False,,
twitter,3b004760a9f5a5820611eccf11683979fb0edce7b97b3730182ec720651f45c3,your,baseline,1,True,True,1,1,already_top3,-0.9393463134765625,that,-2.7676162719726562,1.8282699584960938,257,257,False,,
twitter,3b004760a9f5a5820611eccf11683979fb0edce7b97b3730182ec720651f45c3,your,beam16,1,True,True,1,1,already_top3,-0.9393463134765625,that,-2.7676162719726562,1.8282699584960938,385,385,False,,
twitter,9a0b03c53e996a8462b25c035cbb2d91ae6c2658e2a1565552ea7d61193af8b6,stomach,baseline,1,True,False,,257,missing_still_below_top3,-14.36593246459961,is,-3.406463623046875,-10.959468841552734,256,257,False,,
twitter,9a0b03c53e996a8462b25c035cbb2d91ae6c2658e2a1565552ea7d61193af8b6,stomach,beam16,1,True,False,,307,missing_still_below_top3,-14.36593246459961,is,-3.406463623046875,-10.959468841552734,384,385,False,,
twitter,c03c05b1749b3705ce9aa552cd3045e7bac5c5acb8596b4a296e07e3c677a093,weight,baseline,1,True,True,1,1,already_top3,-1.2535209655761719,fat,-3.490915298461914,2.237394332885742,257,257,False,,
twitter,c03c05b1749b3705ce9aa552cd3045e7bac5c5acb8596b4a296e07e3c677a093,weight,beam16,1,True,True,1,1,already_top3,-1.2535209655761719,fat,-3.490915298461914,2.237394332885742,385,385,False,,
twitter,edc2c7cace52cbd3b5b4487038f89727ab41a1842cc0a5e965c27af9b00a61f4,your,baseline,1,True,True,2,2,already_top3,-2.7438220977783203,the,-2.9309864044189453,0.187164306640625,257,257,False,,
twitter,edc2c7cace52cbd3b5b4487038f89727ab41a1842cc0a5e965c27af9b00a61f4,your,beam16,1,True,True,2,2,already_top3,-2.7438220977783203,the,-2.9309864044189453,0.187164306640625,385,385,False,,
twitter,776a2b80f2df32d8056da1dcd290b94e36fb5696d03a8da1899bd1271032d7cf,luck,baseline,1,True,True,8,8,covered_below_top3,-5.504955291748047,chemistry,-4.88507080078125,-0.6198844909667969,262,262,False,,
twitter,776a2b80f2df32d8056da1dcd290b94e36fb5696d03a8da1899bd1271032d7cf,luck,beam16,1,True,True,8,8,covered_below_top3,-5.504955291748047,chemistry,-4.88507080078125,-0.6198844909667969,390,390,False,,
twitter,62c0c31bd5486646650ce0673e187fcf397ecc3149f7f40d57dbc03c83207bd1,s,baseline,1,True,True,210,210,covered_below_top3,-9.209403991699219,this,-2.524568557739258,-6.684835433959961,255,255,False,,
twitter,62c0c31bd5486646650ce0673e187fcf397ecc3149f7f40d57dbc03c83207bd1,s,beam16,1,True,True,214,214,covered_below_top3,-9.209403991699219,this,-2.524568557739258,-6.684835433959961,383,383,False,,
twitter,f7c9f62d7b325db4e05fe08ebf3e215ab1d438021b9a05a39d28cb2b5b8089cf,full,baseline,1,True,True,25,25,covered_below_top3,-5.401981353759766,like,-2.9723854064941406,-2.429595947265625,259,259,False,,
twitter,f7c9f62d7b325db4e05fe08ebf3e215ab1d438021b9a05a39d28cb2b5b8089cf,full,beam16,1,True,True,25,25,covered_below_top3,-5.401981353759766,like,-2.9723854064941406,-2.429595947265625,387,387,False,,
twitter,d155d301343f2b4fe16d9aea8fbd1126cfe3c6743efca89ea07cc4c389c75a66,crew,baseline,1,True,False,,248,missing_still_below_top3,-9.594249725341797,win,-3.7806396484375,-5.813610076904297,255,256,False,,
twitter,d155d301343f2b4fe16d9aea8fbd1126cfe3c6743efca89ea07cc4c389c75a66,crew,beam16,1,True,False,,256,missing_still_below_top3,-9.594249725341797,win,-3.7806396484375,-5.813610076904297,383,384,False,,
twitter,60e10f866dd869f20f3214be7f032fc25c87645c968ce40219f02772dba757b8,statement,baseline,1,True,False,,246,missing_still_below_top3,-11.285564422607422,chocolate,-4.287059783935547,-6.998504638671875,260,261,False,,
twitter,60e10f866dd869f20f3214be7f032fc25c87645c968ce40219f02772dba757b8,statement,beam16,1,True,False,,265,missing_still_below_top3,-11.285564422607422,chocolate,-4.287059783935547,-6.998504638671875,388,389,False,,
twitter,ec985e4eb1f0f18f5f0c75ce7eb1faf2256034a00031582f6817b459d609ccee,can,baseline,1,True,True,4,4,covered_below_top3,-3.2905635833740234,have,-2.8470516204833984,-0.443511962890625,257,257,False,,
twitter,ec985e4eb1f0f18f5f0c75ce7eb1faf2256034a00031582f6817b459d609ccee,can,beam16,1,True,True,4,4,covered_below_top3,-3.2905635833740234,have,-2.8470516204833984,-0.443511962890625,384,384,False,,
twitter,c4a135f43c2cc222abfa7581da354db3f8ef029b86c68fe961a0f724b85c024e,too,baseline,1,True,True,9,9,covered_below_top3,-3.7323684692382812,because,-2.511688232421875,-1.2206802368164062,257,257,False,,
twitter,c4a135f43c2cc222abfa7581da354db3f8ef029b86c68fe961a0f724b85c024e,too,beam16,1,True,True,9,9,covered_below_top3,-3.7323684692382812,because,-2.511688232421875,-1.2206802368164062,384,384,False,,
twitter,a359c6fa23c3febf078d2ae7ac8e8f51b46223479f5985985cc1a4c62839858b,mom's,baseline,2,True,True,30,30,covered_below_top3,-5.548496246337891,fault,-3.008068084716797,-2.5404281616210938,258,258,False,,
twitter,a359c6fa23c3febf078d2ae7ac8e8f51b46223479f5985985cc1a4c62839858b,mom's,beam16,2,True,True,32,32,covered_below_top3,-5.548496246337891,fault,-3.008068084716797,-2.5404281616210938,385,385,False,,
twitter,81355f13ef38520a3fa175c45fccb1ebc2e82c7fcda5b5a05f217bfc294d8475,switching,baseline,1,True,False,,260,missing_still_below_top3,-13.634716033935547,so,-4.128429412841797,-9.50628662109375,259,260,False,,
twitter,81355f13ef38520a3fa175c45fccb1ebc2e82c7fcda5b5a05f217bfc294d8475,switching,beam16,1,True,False,,282,missing_still_below_top3,-13.634716033935547,so,-4.128429412841797,-9.50628662109375,385,386,False,,
twitter,a4bdd01162b17a2c16752bf7f219bdd51bc5fc5fe4f64aefe67c93797b3e71ef,asia,baseline,1,True,False,,256,missing_still_below_top3,-11.841363906860352,and,-2.817087173461914,-9.024276733398438,257,258,False,,
twitter,a4bdd01162b17a2c16752bf7f219bdd51bc5fc5fe4f64aefe67c93797b3e71ef,asia,beam16,1,True,False,,271,missing_still_below_top3,-11.841363906860352,and,-2.817087173461914,-9.024276733398438,385,386,False,,
twitter,6db5dc9936c01346136cd881631e4b62649fd8b450f6fced13c36a352ac52d77,room,baseline,1,True,True,27,27,covered_below_top3,-6.687894821166992,city,-4.644235610961914,-2.043659210205078,264,264,False,,
twitter,6db5dc9936c01346136cd881631e4b62649fd8b450f6fced13c36a352ac52d77,room,beam16,1,True,True,27,27,covered_below_top3,-6.687894821166992,city,-4.644235610961914,-2.043659210205078,392,392,False,,
twitter,2fad8a15418d25b22dec6baaf6889f0fc55101d26a0f2e5dbeaf138c3207bfb6,me,baseline,1,True,True,2,2,already_top3,-3.468067169189453,your,-4.454536437988281,0.9864692687988281,257,257,False,,
twitter,2fad8a15418d25b22dec6baaf6889f0fc55101d26a0f2e5dbeaf138c3207bfb6,me,beam16,1,True,True,2,2,already_top3,-3.468067169189453,your,-4.454536437988281,0.9864692687988281,385,385,False,,
twitter,8bbcdc15912ef984386f14a7da9d78a9c7d343749bc75174ed4e2dbee3e3193b,president,baseline,1,True,True,3,3,already_top3,-3.8537254333496094,book,-4.2849273681640625,0.4312019348144531,263,263,False,,
twitter,8bbcdc15912ef984386f14a7da9d78a9c7d343749bc75174ed4e2dbee3e3193b,president,beam16,1,True,True,3,3,already_top3,-3.8537254333496094,book,-4.2849273681640625,0.4312019348144531,391,391,False,,
twitter,8e6d2bd4724e2927294f5d7cc3560667f1cd8ab69c50db55c277d91dc684dedd,going,baseline,1,True,True,5,5,covered_below_top3,-3.3314552307128906,not,-2.9258499145507812,-0.4056053161621094,256,256,False,,
twitter,8e6d2bd4724e2927294f5d7cc3560667f1cd8ab69c50db55c277d91dc684dedd,going,beam16,1,True,True,5,5,covered_below_top3,-3.3314552307128906,not,-2.9258499145507812,-0.4056053161621094,384,384,False,,
twitter,2aeb67f9c66ec2016aaae4b7ef195e6d7e3e32e0d582fe1999cc89db9957c26c,just,baseline,1,True,True,21,21,covered_below_top3,-4.833263397216797,found,-3.255014419555664,-1.5782489776611328,257,257,False,,
twitter,2aeb67f9c66ec2016aaae4b7ef195e6d7e3e32e0d582fe1999cc89db9957c26c,just,beam16,1,True,True,23,23,covered_below_top3,-4.833263397216797,found,-3.255014419555664,-1.5782489776611328,384,384,False,,
twitter,f6fe7cd69758db5f74fceae387d304d775aab0dd02693680a441bd4bdf70c4d7,festivities,baseline,1,True,True,29,29,covered_below_top3,-5.456230163574219,fun,-3.606485366821289,-1.8497447967529297,263,263,False,,
twitter,f6fe7cd69758db5f74fceae387d304d775aab0dd02693680a441bd4bdf70c4d7,festivities,beam16,1,True,True,29,29,covered_below_top3,-5.456230163574219,fun,-3.606485366821289,-1.8497447967529297,391,391,False,,
twitter,b5d038ee1d021fdb3e3fdb568923af29b0cae566fe01aacb8d38e8ff1588e712,the,baseline,1,True,True,3,3,already_top3,-4.843084335327148,it,-4.890783309936523,0.047698974609375,257,257,True,3,0.06803512573242188
twitter,b5d038ee1d021fdb3e3fdb568923af29b0cae566fe01aacb8d38e8ff1588e712,the,beam16,1,True,True,3,3,already_top3,-4.843084335327148,it,-4.890783309936523,0.047698974609375,385,385,True,3,0.06803512573242188
twitter,ca8eda6a19c613fdf790a05ad0ae945985b525cd0b76f8f7d4ee97510b7ab93b,it's,baseline,2,True,False,,19,missing_still_below_top3,-5.0269317626953125,but,-3.5625,-1.4644317626953125,257,258,False,,
twitter,ca8eda6a19c613fdf790a05ad0ae945985b525cd0b76f8f7d4ee97510b7ab93b,it's,beam16,2,True,True,19,19,covered_below_top3,-5.025234222412109,but,-3.5625,-1.4627342224121094,384,384,False,,
twitter,43173392e4d9887970a17559f031851046bb021f40fe65c66d4e7ab01f930b0a,while,baseline,1,True,False,,248,missing_still_below_top3,-11.727584838867188,is,-6.706794738769531,-5.020790100097656,254,255,False,,
twitter,43173392e4d9887970a17559f031851046bb021f40fe65c66d4e7ab01f930b0a,while,beam16,1,True,False,,278,missing_still_below_top3,-11.727584838867188,is,-6.706794738769531,-5.020790100097656,382,383,False,,
twitter,8db7e24b2544417634594a52281091052da8e582dc5dfc585db143110de765c7,back,baseline,1,True,True,73,73,covered_below_top3,-7.878639221191406,this,-2.4297332763671875,-5.448905944824219,256,256,False,,
twitter,8db7e24b2544417634594a52281091052da8e582dc5dfc585db143110de765c7,back,beam16,1,True,True,73,73,covered_below_top3,-7.878639221191406,this,-2.4297332763671875,-5.448905944824219,384,384,False,,
twitter,5d23efa303e9328c4721917665efb9b78e212583d6b4b9e6ce9291cefa985043,and,baseline,1,True,True,13,13,covered_below_top3,-4.312080383300781,you,-3.0137863159179688,-1.2982940673828125,259,259,False,,
twitter,5d23efa303e9328c4721917665efb9b78e212583d6b4b9e6ce9291cefa985043,and,beam16,1,True,True,13,13,covered_below_top3,-4.312080383300781,you,-3.0137863159179688,-1.2982940673828125,384,384,False,,
twitter,a6af6422531a26b73cd526c789021a1880cfb6046d20c2326a8ed91fcd00def4,ha,baseline,1,True,False,,254,missing_still_below_top3,-9.91543197631836,and,-2.828540802001953,-7.086891174316406,258,259,False,,
twitter,a6af6422531a26b73cd526c789021a1880cfb6046d20c2326a8ed91fcd00def4,ha,beam16,1,True,False,,264,missing_still_below_top3,-9.91543197631836,and,-2.828540802001953,-7.086891174316406,386,387,False,,
twitter,ac829c81fe972e398922092ea11733f8848fd31646a9c71d42179f6f277973b3,now,baseline,1,True,True,1,1,already_top3,-0.9038047790527344,in,-3.8119449615478516,2.908140182495117,255,255,False,,
twitter,ac829c81fe972e398922092ea11733f8848fd31646a9c71d42179f6f277973b3,now,beam16,1,True,True,1,1,already_top3,-0.9038047790527344,in,-3.8119449615478516,2.908140182495117,383,383,False,,
twitter,213bdde73989a9f3ed4bfa69b17716e231dd80000d8fbc6a52f261633d956afb,every,baseline,1,True,False,,229,missing_still_below_top3,-8.88210678100586,news,-4.36322021484375,-4.518886566162109,255,256,False,,
twitter,213bdde73989a9f3ed4bfa69b17716e231dd80000d8fbc6a52f261633d956afb,every,beam16,1,True,False,,230,missing_still_below_top3,-8.88210678100586,news,-4.36322021484375,-4.518886566162109,383,384,False,,
twitter,bd33e6d883de2fcc643bbc003faf4df5bbf7636a56908319adeb2cbe64a93da5,have,baseline,1,True,True,3,3,already_top3,-3.65606689453125,want,-3.6566505432128906,0.000583648681640625,256,256,True,4,-7.2479248046875e-05
twitter,bd33e6d883de2fcc643bbc003faf4df5bbf7636a56908319adeb2cbe64a93da5,have,beam16,1,True,True,5,5,covered_below_top3,-3.65606689453125,prefer,-3.3766632080078125,-0.2794036865234375,383,383,True,6,-0.2915992736816406
twitter,f27410e33b324619c296874c215e6fac43ba3f0f7e761cc95556f71fdcec111d,to,baseline,1,True,True,1,1,already_top3,-0.5349655151367188,on,-3.6454524993896484,3.1104869842529297,256,256,False,,
twitter,f27410e33b324619c296874c215e6fac43ba3f0f7e761cc95556f71fdcec111d,to,beam16,1,True,True,1,1,already_top3,-0.5349655151367188,on,-3.6454524993896484,3.1104869842529297,384,384,False,,
twitter,c94404d008e17b7c25cfce6430a74d1d6126f8971c1fe59416e59b631bde4160,some,baseline,1,True,True,17,17,covered_below_top3,-4.971279144287109,up,-2.544342041015625,-2.4269371032714844,255,255,False,,
twitter,c94404d008e17b7c25cfce6430a74d1d6126f8971c1fe59416e59b631bde4160,some,beam16,1,True,True,17,17,covered_below_top3,-4.971279144287109,up,-2.544342041015625,-2.4269371032714844,383,383,False,,
twitter,285500729a4e2a6a2d2da10479c42f81391a9107a57bdf2cabf7faaef5b92076,clock,baseline,1,True,True,1,1,already_top3,-1.3775272369384766,watch,-3.2213897705078125,1.843862533569336,260,260,False,,
twitter,285500729a4e2a6a2d2da10479c42f81391a9107a57bdf2cabf7faaef5b92076,clock,beam16,1,True,True,1,1,already_top3,-1.3775272369384766,watch,-3.2213897705078125,1.843862533569336,388,388,False,,
twitter,81ee1a6ba057033baac61937c5aa5ebe5db567dcbc1d6cdc1ffb0f75d97d07a6,friends,baseline,1,True,True,1,1,already_top3,-1.8619632720947266,in,-3.590921401977539,1.7289581298828125,260,260,False,,
twitter,81ee1a6ba057033baac61937c5aa5ebe5db567dcbc1d6cdc1ffb0f75d97d07a6,friends,beam16,1,True,True,1,1,already_top3,-1.8619632720947266,in,-3.590921401977539,1.7289581298828125,388,388,False,,
twitter,199d1f09a54eea11a3b242bf34abe38d8e9772bc0578bfde17869abe078d0974,we,baseline,1,True,True,1,1,already_top3,-1.6310615539550781,i,-2.5268630981445312,0.8958015441894531,257,257,False,,
twitter,199d1f09a54eea11a3b242bf34abe38d8e9772bc0578bfde17869abe078d0974,we,beam16,1,True,True,1,1,already_top3,-1.6310615539550781,i,-2.5268630981445312,0.8958015441894531,383,383,False,,
twitter,373407d9a381c0760c1c15ad0635c4c8eed5ed001f7b9a03a18a38b86981a2ee,okay,baseline,1,True,True,52,52,covered_below_top3,-6.130523681640625,you,-3.7884521484375,-2.342071533203125,258,258,False,,
twitter,373407d9a381c0760c1c15ad0635c4c8eed5ed001f7b9a03a18a38b86981a2ee,okay,beam16,1,True,True,53,53,covered_below_top3,-6.130523681640625,you,-3.7884521484375,-2.342071533203125,383,383,False,,
twitter,902a53b84eb9475b3d7ee8d68a522b3f738eb5da100aff7f7bb1f6763261afa0,dumplings,baseline,2,True,False,,261,missing_still_below_top3,-14.273597717285156,candidates,-3.220104217529297,-11.05349349975586,260,261,False,,
twitter,902a53b84eb9475b3d7ee8d68a522b3f738eb5da100aff7f7bb1f6763261afa0,dumplings,beam16,2,True,False,,342,missing_still_below_top3,-14.273597717285156,candidates,-3.220104217529297,-11.05349349975586,388,389,False,,
twitter,1998877dbefed5ddbb500723704541f7a48c148d6d7f1ff9755ccfca78647eea,lift,baseline,1,True,False,,245,missing_still_below_top3,-9.587589263916016,you,-3.1002750396728516,-6.487314224243164,256,257,False,,
twitter,1998877dbefed5ddbb500723704541f7a48c148d6d7f1ff9755ccfca78647eea,lift,beam16,1,True,False,,247,missing_still_below_top3,-9.587589263916016,you,-3.1002750396728516,-6.487314224243164,384,385,False,,
twitter,852d549c03e0bece7f94512b3aa895152e795e9da14d1bf1f51fe83bc4fd1358,direct,baseline,1,True,True,102,102,covered_below_top3,-6.963644027709961,fluorescence,-4.034822463989258,-2.928821563720703,267,267,False,,
twitter,852d549c03e0bece7f94512b3aa895152e795e9da14d1bf1f51fe83bc4fd1358,direct,beam16,1,True,True,108,108,covered_below_top3,-6.963644027709961,fluorescence,-4.034822463989258,-2.928821563720703,395,395,False,,
twitter,7e46f8a353f81ac241ec4ce43b1eb4f897a4dc4fb27070a67b87f0ba162adbe2,being,baseline,1,True,True,18,18,covered_below_top3,-5.756549835205078,the,-3.6789932250976562,-2.077556610107422,260,260,False,,
twitter,7e46f8a353f81ac241ec4ce43b1eb4f897a4dc4fb27070a67b87f0ba162adbe2,being,beam16,1,True,True,18,18,covered_below_top3,-5.756549835205078,the,-3.6789932250976562,-2.077556610107422,388,388,False,,
twitter,ead5d850634654e9dfaaf39fc44be7c3c5d325402692f7294c4c1f6487043fa1,here,baseline,1,True,True,20,20,covered_below_top3,-6.288097381591797,with,-4.6154022216796875,-1.6726951599121094,259,259,False,,
twitter,ead5d850634654e9dfaaf39fc44be7c3c5d325402692f7294c4c1f6487043fa1,here,beam16,1,True,True,20,20,covered_below_top3,-6.288097381591797,with,-4.6154022216796875,-1.6726951599121094,387,387,False,,
twitter,47466196cec03da35d16b7fb818aa4737acfee31df16a0da00a9f27a75c97884,from,baseline,1,True,True,8,8,covered_below_top3,-5.457399368286133,end,-2.005044937133789,-3.4523544311523438,252,252,False,,
twitter,47466196cec03da35d16b7fb818aa4737acfee31df16a0da00a9f27a75c97884,from,beam16,1,True,True,8,8,covered_below_top3,-5.457399368286133,end,-2.005044937133789,-3.4523544311523438,380,380,False,,
twitter,a82e5755238a3d58ad57fa8c679400ea519673cf5475930905806fc2f3bf1f78,to,baseline,1,True,True,1,1,already_top3,-0.5911140441894531,you,-4.242942810058594,3.6518287658691406,254,254,False,,
twitter,a82e5755238a3d58ad57fa8c679400ea519673cf5475930905806fc2f3bf1f78,to,beam16,1,True,True,1,1,already_top3,-0.5911140441894531,you,-4.242942810058594,3.6518287658691406,382,382,False,,
twitter,46726648c6730dbd983b22f838f92ee33917036fc1462af7db2b6c142cdbad6d,love,baseline,1,True,True,24,24,covered_below_top3,-6.376705169677734,need,-4.016460418701172,-2.3602447509765625,257,257,False,,
twitter,46726648c6730dbd983b22f838f92ee33917036fc1462af7db2b6c142cdbad6d,love,beam16,1,True,True,24,24,covered_below_top3,-6.376705169677734,need,-4.016460418701172,-2.3602447509765625,383,383,False,,
twitter,4bd4d66e4dab5afa7571d2d3e76eb4573903a97c29f417c3c8b4b7141b9def6a,hunches,baseline,3,True,False,,258,missing_still_below_top3,-12.761484146118164,boss,-3.974454879760742,-8.787029266357422,258,259,False,,
twitter,4bd4d66e4dab5afa7571d2d3e76eb4573903a97c29f417c3c8b4b7141b9def6a,hunches,beam16,3,True,False,,287,missing_still_below_top3,-12.761484146118164,boss,-3.974454879760742,-8.787029266357422,386,387,False,,
twitter,31ba39017ad7153b3cc9de47dbf5a7b071e48d9d83b293fbbb3500cbc7bcb835,played,baseline,1,True,True,103,103,covered_below_top3,-6.965494155883789,said,-3.089933395385742,-3.875560760498047,258,258,False,,
twitter,31ba39017ad7153b3cc9de47dbf5a7b071e48d9d83b293fbbb3500cbc7bcb835,played,beam16,1,True,True,104,104,covered_below_top3,-6.965494155883789,said,-3.089933395385742,-3.875560760498047,385,385,False,,
twitter,a65a90740755f4dc78afc8e1090b2fc2141126006c8c5713907147adc62144ce,long,baseline,1,True,False,,234,missing_still_below_top3,-10.19999885559082,is,-6.292280197143555,-3.9077186584472656,272,273,False,,
twitter,a65a90740755f4dc78afc8e1090b2fc2141126006c8c5713907147adc62144ce,long,beam16,1,True,False,,260,missing_still_below_top3,-10.19999885559082,is,-6.292280197143555,-3.9077186584472656,400,401,False,,
twitter,0477c7dce52fce657dfd40a3fbc5dc8cb5c8479e1449298b5f536a3161a72dfd,might,baseline,1,True,True,18,18,covered_below_top3,-5.231525421142578,we,-2.573577880859375,-2.657947540283203,258,258,False,,
twitter,0477c7dce52fce657dfd40a3fbc5dc8cb5c8479e1449298b5f536a3161a72dfd,might,beam16,1,True,True,19,19,covered_below_top3,-5.231525421142578,we,-2.573577880859375,-2.657947540283203,385,385,False,,
twitter,deb6e618ead2a07270f3d145195f4e6cdb0eb0a094ed56e6dc5419904dc58470,up,baseline,1,True,True,5,5,covered_below_top3,-3.632862091064453,at,-3.210285186767578,-0.422576904296875,255,255,False,,
twitter,deb6e618ead2a07270f3d145195f4e6cdb0eb0a094ed56e6dc5419904dc58470,up,beam16,1,True,True,5,5,covered_below_top3,-3.632862091064453,at,-3.210285186767578,-0.422576904296875,383,383,False,,
twitter,67faeb2b306e292e8770b1c04d8df55781b0d95443537b8add19d1960defbf86,to,baseline,1,True,True,1,1,already_top3,-1.8456497192382812,so,-3.21307373046875,1.3674240112304688,259,259,False,,
